aro_id	name	definition	definition_refs	parent_ids	drug_class_id	drug_class_label	synonyms	xrefs	classification
ARO:3007455	cethromycin	Cethromycin is a ketolide (macrolide) antibiotic, with a similar mechanism to telithromycin, with activity against selected gram-positive, gram-negative, atypical bacteria, and even designed for tularemia, plague, and anthrax prophylaxis.	PMID:37081393	ARO:0000000	ARO:0000000	macrolide antibiotic		CAS:205110-48-1|CHEBI:29506|ChEMBL:CHEMBL3989904|PubChem:447451	classified_as_antibiotic
ARO:3007457	carrimycin	Carrimycin is a macrolide antibiotic produced by genetically engineered Streptomyces spiramyceticus and may be active against some Gram-positive bacteria and Mycobacterium tuberculosis.	PMID:37113529	ARO:0000000	ARO:0000000	macrolide antibiotic	bitespiramycin	ChEMBL:CHEMBL4650385|PubChem:101485377	classified_as_antibiotic
ARO:3007458	cefovecin	Cefovecin is a cephalosporin antibiotic used for the treatment of skin infections in cats and dogs. It is used for the treatment of skin infections caused by Pasturella multocida in cats, and Staphylococcus in dogs.	PMID:37107106	ARO:3009107	ARO:0000032	cephalosporin		ChEMBL:CHEMBL2110625|PubChem:6336480	classified_as_antibiotic
ARO:3007467	sulbactam-durlobactam	SUL-DUR or sulbactam-durlobactam (formerly ETX2514SUL) is a novel beta-lactam-beta-lactamase inhibitor designed specifically for the treatment of carbapenem-resistant Acinetobacter baumannii (CRAB).	PMID:37052117	ARO:3000707			ETX2514SUL		classified_as_antibiotic_plus_adjuvant
ARO:3007468	sulfanilamide	Sulfanilamide is a sulfonamide anti-infective used to treat vulvovaginal candidiasis caused by Candida albicans.	PMID:37081146	ARO:3000282	ARO:3000282	sulfonamide antibiotic		CAS:63-74-1|CHEBI:45373|ChEMBL:CHEMBL21|PubChem:5333	classified_as_antibiotic
ARO:3007469	sulfamerazine	Sulfamerazine is a sulfonamide anti-infective used to treat bacterial infections, such as bronchitis, prostatitis, and urinary tract infections.	PMID:37081146	ARO:3000282	ARO:3000282	sulfonamide antibiotic		CAS:127-79-7|CHEBI:102130|ChEMBL:CHEMBL438|PubChem:5325	classified_as_antibiotic
ARO:3007471	narasin	Narasin is polyether ionophore antibiotic. It is a derivative of salinomycin with an additional methyl group. Narasin is produced by fermentation of a strain of Streptomyces aureofaciens.	PMID:37119567	ARO:3005163	ARO:3005163	ionophore with antibiotic activity		CAS:55134-13-9|CHEBI:183815|ChEMBL:CHEMBL2104423|PubChem:65452	classified_as_antibiotic
ARO:3007472	tilmicosin	Tilmicosin is a macrolide antibiotic used for livestock and poultry synthesized from tylomycin. It is mainly used to treat common bacterial infections and diseases caused by mycoplasma infection in livestock and poultry breeding. Tilmicosin has broad-spectrum antibacterial properties and has a strong inhibitory effect on most Gram positive and negative bacteria.	PMID:37110187	ARO:0000000	ARO:0000000	macrolide antibiotic		CAS:108050-54-0|CHEBI:195409|ChEMBL:CHEMBL1908333|PubChem:5282521	classified_as_antibiotic
ARO:3007474	contezolid	Contezolid is an oxazolidinone antimicrobial agent newly approved for treatment of multidrug-resistant (MDR) Gram-positive bacterial infections, including methicillin-resistant Staphylococcus aureus (MRSA) and vancomycin-resistant enterococci.	PMID:36992830	ARO:3000079	ARO:3000079	oxazolidinone antibiotic		ChEMBL:CHEMBL3287379|PubChem:25184541	classified_as_antibiotic
ARO:3007475	cefcapene	Cefcapene is a third-generation cephalosporin in the beta-lactam class of antibiotics used to manage and treat gram-negative and gram-positive bacterial infections.	PMID:36872372	ARO:3009107	ARO:0000032	cephalosporin		CAS:135889-00-8|CHEBI:131729|ChEMBL:CHEMBL582912|PubChem:6436055	classified_as_antibiotic
ARO:3007478	darobactin A	Darobactin A, isolated from Photorhabdus bacteria, contains a macrocyclic peptide-based ring system and exhibits selective antibiotic activity against Gram-negative pathogens in both in vitro and animal infection models and functions.	PMID:35926121	ARO:3009656	ARO:3009656	ribosomally synthesized and post-translationally modified peptide antibiotics		PubChem:155899183	classified_as_antibiotic
ARO:3007479	caprazamycin	Caprazamycin is a potent anti-mycobacterial liponucleoside antibiotics isolated from Streptomyces sp.	PMID:36697788	ARO:3000034	ARO:3000034	nucleoside antibiotic		PubChem:11332272	classified_as_antibiotic
ARO:3007480	TBI-223	TBI-223 is a novel oxazolidinone with potentially reduced myelosuppression, compared to linezolid. TBI-223 may be considered an additional treatment against MRSA infections and potentially other Gram-positive bacteria in humans.	PMID:36106881	ARO:3000079	ARO:3000079	oxazolidinone antibiotic		ChEMBL:CHEMBL5201490|PubChem:126494519	classified_as_antibiotic
ARO:3007481	pseudouridimycin	Pseudouridimycin is a nucleoside analogue inhibitor discovered from the soil bacterium Streptomyces sp. which has proven to be effective against multidrug-resistant S. pyogenes.	PMID:36873015	ARO:3000034	ARO:3000034	nucleoside antibiotic		CHEBI:199549|ChEMBL:CHEMBL5170055|PubChem:72792467	classified_as_antibiotic
ARO:3007484	monensin	Monensin is an ionophore antibiotic isolated from Streptomyces cinnamonensis with very strong antibacterial and antiparasitic effects.	PMID:37219624	ARO:3005163	ARO:3005163	ionophore with antibiotic activity		ChEMBL:CHEMBL256105|PubChem:441145	classified_as_antibiotic
ARO:3007485	nigericin	Nigericin is an antibiotic derived from Streptomyces hygroscopicus. It is described as a potassium ionophore, which facilitates H+/K+ anti-port across cell membranes, thereby activating NLRP3 by causing potassium efflux.	PMID:37247906	ARO:3005163	ARO:3005163	ionophore with antibiotic activity		CAS:28380-24-7|CHEBI:7569|ChEMBL:CHEMBL405862|PubChem:34230	classified_as_antibiotic
ARO:3007486	wychimicin	Wychimicins are spirotetronates with activity against methicillin-resistant Staphylococcus aureus.	PMID:36071214	ARO:3005171	ARO:3005171	polyketide with antibiotic activity			
ARO:3007487	wychimicin A	Wychimicin A is a spirotetronate polyketides from Actinocrispum wychmicini MI503-A4.	PMID:36071214	ARO:3007486	ARO:3005171	polyketide with antibiotic activity		PubChem:165412942	classified_as_antibiotic
ARO:3007488	wychimicin C	Wychimicin C is a spirotetronate polyketides from Actinocrispum wychmicini MI503-A4.	PMID:36071214	ARO:3007486	ARO:3005171	polyketide with antibiotic activity		PubChem:165412941	classified_as_antibiotic
ARO:3007501	caspofungin	Caspofungin is an antibiotic, particularly antifungal, derived from echinocandins. It has a wide range of activity against fungi and yeasts.	PMID:11465873	ARO:3007496	ARO:3007496	echinocandin antibiotic		CHEBI:474180|ChEMBL:CHEMBL1630575|PubChem:3035406	classified_as_antibiotic
ARO:3007502	micafungin	Micafungin is an antibiotic, particularly antifungal, derived from echinocandins. It was discovered at Fujisawa Pharmaceutical Co., Ltd. It is active against most Candida species.	PMID:18424132	ARO:3007496	ARO:3007496	echinocandin antibiotic		CHEBI:600520|ChEMBL:CHEMBL457547|PubChem:477468	classified_as_antibiotic
ARO:3007503	anidulafungin	Anidulafungin is an antibiotic, particularly antifungal, derived from echinocandins. It exhibits strong antifungal action against a variety of Candida spp. and Aspergillus spp., including those that are resistant to amphotericin B and triazole.	PMID:15456342	ARO:3007496	ARO:3007496	echinocandin antibiotic		CHEBI:55346|ChEMBL:CHEMBL264241|PubChem:166548	classified_as_antibiotic
ARO:3007504	amphotericin B	Amphotericin B is an antibiotic, particularly antifungal, derived from polyene. It exhibits strong antifungal action against a variety of fungi species and is typically considered the gold standard of antifungals.	PMID:33523419	ARO:3007497	ARO:3007497	polyene antifungal		CAS:1397-89-3|CHEBI:2682|ChEMBL:CHEMBL267345|PubChem:5280965	classified_as_antibiotic
ARO:3007505	nystatin	Nystatin is an antibiotic, particularly antifungal, derived from polyene. Nystatin is fungistatic in vitro against Candida albicans and certain other yeast-like fungi.	PMID:4919155	ARO:3007497	ARO:3007497	polyene antifungal		CAS:1400-61-9|CHEBI:7660|ChEMBL:CHEMBL450895|PubChem:6433272	classified_as_antibiotic
ARO:3007506	naftifine	Naftifine is an antibiotic, particularly antifungal, derived from Allylamine. It was discovered in 19742 at the Sandoz Research Institute in Vienna, Austria. Naftifine is fungicidal against a broad spectrum of dermatophyte fungi and provides good against Candida and Aspergillus species.	PMID:1723367|PMID:18346400	ARO:3007498	ARO:3007498	allylamine antifungal		CAS:65472-88-0|CHEBI:7451|ChEMBL:CHEMBL626|PubChem:47641	classified_as_antibiotic
ARO:3007507	terbinafine	Terbinafine is an antibiotic, particularly antifungal, derived from allylamine. Terbinafine is active against a broad range of fungi and yeast. It was discovered in 1983.	PMID:1372222	ARO:3007498	ARO:3007498	allylamine antifungal		CAS:91161-71-6|CHEBI:9448|ChEMBL:CHEMBL822|PubChem:1549008	classified_as_antibiotic
ARO:3007508	fluconazole	Fluconazole is a type of triazole antibiotic, particularly antifungal. It is used for the treatment of superficial and systemic fungal infections.	PMID:8448970|PMID:10830059	ARO:3007499	ARO:3007499	triazole antifungal		CAS:86386-73-4|CHEBI:46081|ChEMBL:CHEMBL106|PubChem:3365	classified_as_antibiotic
ARO:3007511	itraconazole	Itraconazole is a type of triazole antibiotic, particularly antifungal. It has broad spectrum activity against Candida and Malassezia species and Dermatophytes.	PMID:2561187	ARO:3007499	ARO:3007499	triazole antifungal		CAS:84625-61-6|CHEBI:6076|ChEMBL:CHEMBL64391|PubChem:55283	classified_as_antibiotic
ARO:3007512	voriconazole	Voriconazole is a type of triazole antibiotic, particularly antifungal. It is used for the treatment of invasive aspergillosis, candidaemia, and infections caused by Candida spp.	PMID:16278744	ARO:3007499	ARO:3007499	triazole antifungal		CAS:137234-62-9|CHEBI:10023|ChEMBL:CHEMBL638|PubChem:71616	classified_as_antibiotic
ARO:3007513	posaconazole	Posaconazole is a type of triazole antibiotic, particularly antifungal. It has broad spectrum activity against Candida albicans and Aspergillus fumigatus.	PMID:10898669	ARO:3007499	ARO:3007499	triazole antifungal		CAS:171228-49-2|CHEBI:64355|ChEMBL:CHEMBL1397|PubChem:468595	classified_as_antibiotic
ARO:3007514	isavuconazole	Isavuconazole is a type of triazole antibiotic, particularly antifungal. It has activity against yeasts, dimorphic fungi, and molds.	PMID:16284102	ARO:3007499	ARO:3007499	triazole antifungal		CAS:241479-67-4|CHEBI:85979|ChEMBL:CHEMBL409153|PubChem:6918485	classified_as_antibiotic
ARO:3007516	clotrimazole	Clotrimazole is a type of imidazole antibiotic, particularly antifungal. It is mostly used for the treatment of tinea pedis, vulvovaginal and oropharyngeal candidiasis. It has broad activity against Candida albicans and other fungal infections.	PMID:4677595|PMID:5579860	ARO:3007500	ARO:3007500	imidazole antibiotic		CAS:23593-75-1|CHEBI:3764|ChEMBL:CHEMBL104|PubChem:2812	classified_as_antibiotic
ARO:3007517	ketoconazole	Ketoconazole is a type of imidazole antibiotic, particularly antifungal. It was one of the first available oral broad-spectrum antifungals for the treatment of systemic and superficial mycoses.	PMID:707893|PMID:6276122	ARO:3007500	ARO:3007500	imidazole antibiotic		CAS:65277-42-1|CHEBI:47519|ChEMBL:CHEMBL157101|PubChem:456201	classified_as_antibiotic
ARO:3007518	miconazole	Miconazole is a type of imidazole antibiotic, particularly antifungal. It is used to treat oral and vaginal yeast infections, as well as mucosal thrush.	PMID:4919243|PMID:4563141	ARO:3007500	ARO:3007500	imidazole antibiotic		CAS:22916-47-8|CHEBI:6923|ChEMBL:CHEMBL91|PubChem:4189	classified_as_antibiotic
ARO:3007519	econazole	Econazole is a type of imidazole antibiotic, particularly antifungal. It is often used to treat tinea cruris, tinea pedis, and tinea corporis.	PMID:1173036|PMID:4417140	ARO:3007500	ARO:3007500	imidazole antibiotic		CAS:27220-47-9|CHEBI:4754|ChEMBL:CHEMBL808|PubChem:3198	classified_as_antibiotic
ARO:3007520	oxiconazole	Oxiconazole is a type of imidazole antibiotic, particularly antifungal. It is primarily used to treat tinea pedis, tinea cruris, tinea corporis, and tinea versicolor.	PMID:7037014|PMID:583212	ARO:3007500	ARO:3007500	imidazole antibiotic		CAS:64211-45-6|CHEBI:7825|ChEMBL:CHEMBL1262|PubChem:5353853	classified_as_antibiotic
ARO:3007521	flumequine	Flumequine is a first generation fluoroquinolone antibiotic. It is used primarily for the treatment of enteric infections in domestic species. It has been removed from clinical use and is no longer being marketed.	PMID:34729090	ARO:0000001	ARO:0000001	fluoroquinolone antibiotic		CAS:42835-25-6|CHEBI:85267|ChEMBL:CHEMBL370252|PubChem:3374	classified_as_antibiotic
ARO:3007525	norvancomycin	Norvancomycin differs from vancomycin by a single methyl group and is typically used to treat methicillin-resistant Staphylococcus aureus (MRSA) ventriculitis in patients.	PMID:36823383	ARO:3000081	ARO:3000081	glycopeptide antibiotic		PubChem:10419027	classified_as_antibiotic
ARO:3007529	pivmecillinam	Pivmecillinam, the oral prodrug of the antimicrobial active agent mecillinam, is a bona fide agent for uncomplicated lower urinary tract infections (UTIs), because of its selectivity and effect against several species of Enterobacteriaceae.	PMID:31067667	ARO:3009123	ARO:3000008	penicillin beta-lactam	amdinocillin pivoxil	CAS:32886-97-8|CHEBI:51210|ChEMBL:CHEMBL1650818|PubChem:115163	classified_as_antibiotic
ARO:3007532	proflavine	Proflavine, also called proflavin and diaminoacridine, is an acriflavine derivative, a disinfectant bacteriostatic against many gram-positive bacteria.	PMID:36240541	ARO:3005386	ARO:3005386	disinfecting agents and antiseptics	diaminoacridine|proflavin	CAS:92-62-6|CHEBI:8452|ChEMBL:CHEMBL55400|PubChem:7099	classified_as_antibiotic
ARO:3007534	arsinothricin	Arsinothricin is a natural product synthesized by the rhizosphere bacterium Burkholderia gladioli GSRB05 and is a broad-spectrum antibiotic effective against human pathogens such as carbapenem-resistant Enterobacter cloacae. It is a non-proteogenic amino acid and glutamate mimetic that inhibits bacterial glutamine synthetase.	PMID:36785875	ARO:3000551	ARO:3000551	organoarsenic antibiotic		CHEBI:220158|PubChem:170988177	classified_as_antibiotic
ARO:3007535	pretomanid	Pretomanid is an antibiotic medication used for the treatment of multi-drug-resistant tuberculosis affecting the lungs.	PMID:36409105	ARO:3004115	ARO:3004115	nitroimidazole antibiotic		ChEMBL:CHEMBL227875|PubChem:456199	classified_as_antibiotic
ARO:3007541	cyclomarin A	Cyclomarin A was found to be bacteriocidal against bacteria replicating in culture broth and in human-derived macrophages and a series of multidrug resistant clinical isolates. It was identified as a potent antitubercular compound in a natural product whole cell screen. Importantly it kills both growing and dormant, non-replicating mycobacteria.	PMID:27241518|PMID:36748577	ARO:3007540	ARO:3007540	cyclomarin antibiotics		CHEBI:182606|ChEMBL:CHEMBL1241238|PubChem:10772429	classified_as_antibiotic
ARO:3007542	cyclomarin B	Cyclomarin B is a cyclomarin antibiotic.	PMID:27241518	ARO:3007540	ARO:3007540	cyclomarin antibiotics		CHEBI:218852|PubChem:21593897	classified_as_antibiotic
ARO:3007543	cyclomarin C	Cyclomarin C is a cyclomarin antibiotic.	PMID:27241518	ARO:3007540	ARO:3007540	cyclomarin antibiotics		CHEBI:211272|PubChem:11205419	classified_as_antibiotic
ARO:3007547	salinomycin	Salinomycin is an antibacterial and coccidiostat ionophore therapeutic drug.	PMID:37276926	ARO:3005163	ARO:3005163	ionophore with antibiotic activity		CAS:53003-10-4|CHEBI:80025|ChEMBL:CHEMBL1208572|PubChem:3085092	classified_as_antibiotic
ARO:3007558	5-flucytosine	5-Flucytosine is an antibiotic, particularly antifungal. It inhibits fungal RNA and DNA synthesis by changing the amino-acylation of tRNA, causing the amino acid pool to be altered and protein synthesis to be inhibited.	PMID:37051439	ARO:3007560	ARO:3007560	pyrimidine antifungal		PubChem:3366	classified_as_antibiotic
